label,img_paths
Expressionism,extracted/Expressionism/paul-delvaux_girls-1929.jpg
Early_Renaissance,extracted/Early_Renaissance/andrea-del-castagno_crucifixion.jpg
Impressionism,extracted/Impressionism/john-singer-sargent_a-backwater-calcot-mill-near-reading-1888.jpg
Expressionism,extracted/Expressionism/lucian-freud_head-of-a-boy.jpg
Impressionism,extracted/Impressionism/claude-monet_the-coast-of-varengeville.jpg
Impressionism,extracted/Impressionism/claude-monet_relaxing-in-the-garden-argenteuil.jpg
Naive_Art_Primitivism,extracted/Naive_Art_Primitivism/marc-chagall_creation-of-eve-1931.jpg
Pointillism,extracted/Pointillism/henri-edmond-cross_bathers-1902.jpg
Fauvism,extracted/Fauvism/alberto-magnelli_man-smoking-1914.jpg
Expressionism,extracted/Expressionism/ligia-macovei_unknown-title-2.jpg
Symbolism,extracted/Symbolism/mstislav-dobuzhinsky_a-nook-of-petersburg-1904.jpg
Post_Impressionism,extracted/Post_Impressionism/maurice-prendergast_the-sunday-scene.jpg
Color_Field_Painting,extracted/Color_Field_Painting/jack-bush_purple-thrust-1974.jpg
Impressionism,extracted/Impressionism/camille-pissarro_morning-overcast-day-rouen-1896.jpg
Expressionism,extracted/Expressionism/horia-bernea_the-column(1).jpg
Impressionism,extracted/Impressionism/valentin-serov_poster-for-the-saison-russe-at-the-theatre-du-chatelet-1909.jpg
Cubism,extracted/Cubism/jean-david_the-royal-couple-1950.jpg
Impressionism,extracted/Impressionism/pierre-auguste-renoir_ambroise-vollard-portrait.jpg
Baroque,extracted/Baroque/rembrandt_portrait-of-a-man-in-a-tall-hat-1662.jpg
Impressionism,extracted/Impressionism/childe-hassam_a-back-road.jpg
Expressionism,extracted/Expressionism/tia-peltz_the-clowns.jpg
Baroque,extracted/Baroque/anthony-van-dyck_emperor-theodosius-forbidden-by-st-ambrose-to-enter-milan-cathedral-1620.jpg
Romanticism,extracted/Romanticism/ivan-aivazovsky_the-sunrize-1874.jpg
Symbolism,extracted/Symbolism/nicholas-roerich_fires-of-victory-sentinel-lights-on-the-towers-in-gobi-1940.jpg
Post_Impressionism,extracted/Post_Impressionism/tom-thomson_morning-cloud-1913.jpg
Northern_Renaissance,extracted/Northern_Renaissance/jan-van-hemessen_woman-weighing-gold.jpg
Post_Impressionism,extracted/Post_Impressionism/vincent-van-gogh_pine-trees-seen-against-the-wall-of-the-asylum-1889.jpg
Impressionism,extracted/Impressionism/julius-leblanc-stewart_picnic-under-the-trees(1).jpg
Impressionism,extracted/Impressionism/alfred-sisley_sand-on-the-quayside-port-marly-1875.jpg
Realism,extracted/Realism/john-singer-sargent_edouard-and-marie-louise-pailleron-1881.jpg
High_Renaissance,extracted/High_Renaissance/dosso-dossi_aeneas-and-achates-on-the-libyan-coast-1520.jpg
Realism,extracted/Realism/pyotr-konchalovsky_still-life-with-rabbit-1954.jpg
Impressionism,extracted/Impressionism/edgar-degas_a-grecian-dance-1890.jpg
Realism,extracted/Realism/volodymyr-orlovsky_view-of-alupka-palace.jpg
Impressionism,extracted/Impressionism/camille-pissarro_avenue-de-l-opera-rain-effect-1898.jpg
High_Renaissance,extracted/High_Renaissance/pietro-perugino_combat-of-love-and-chastity-1505.jpg
Impressionism,extracted/Impressionism/constantin-artachino_dobrujan-woman.jpg
Romanticism,extracted/Romanticism/david-wilkie_the-chelsea-pensioners-reading-the-waterloo-dispatch-1822.jpg
Naive_Art_Primitivism,extracted/Naive_Art_Primitivism/marc-chagall_the-calling-of-ezekiel-ezekiel-ii-8x-iii-3.jpg
Impressionism,extracted/Impressionism/stefan-luchian_the-well-on-clucerului-street-1904.jpg
Rococo,extracted/Rococo/thomas-gainsborough_mary-duchess-of-montagu.jpg
Rococo,extracted/Rococo/antoine-pesne_heinrich-von-podewils-prussian-statesman-1731.jpg
Realism,extracted/Realism/pyotr-konchalovsky_cock-in-a-basket-1930.jpg
Naive_Art_Primitivism,extracted/Naive_Art_Primitivism/maria-primachenko_don-t-feast-your-eyes-on-other-people-s-bread-1983.jpg
Symbolism,extracted/Symbolism/mikhail-vrubel_flowers.jpg
Baroque,extracted/Baroque/jacob-jordaens_adoration-of-the-shepherds-1617.jpg
Impressionism,extracted/Impressionism/claude-monet_grainstacks-at-the-end-of-summer-morning-effect.jpg
Baroque,extracted/Baroque/aleksey-antropov_portrait-of-elizabeth-of-russia.jpg
Post_Impressionism,extracted/Post_Impressionism/henri-matisse_greta-moll-1908.jpg
Realism,extracted/Realism/henri-fantin-latour_dahlias-1878.jpg
Baroque,extracted/Baroque/johannes-vermeer_the-love-letter.jpg
Romanticism,extracted/Romanticism/francisco-goya_sleep.jpg
Minimalism,extracted/Minimalism/brice-marden_untitled-from-tiles-1979.jpg
Pop_Art,extracted/Pop_Art/hiro-yamagata_not-detected-272413.jpg
Expressionism,extracted/Expressionism/balthus_the-golden-fruit-1956.jpg
Impressionism,extracted/Impressionism/childe-hassam_a-country-road.jpg
Impressionism,extracted/Impressionism/frederic-remington_a-reconnaissance-1902.jpg
Naive_Art_Primitivism,extracted/Naive_Art_Primitivism/maria-primachenko_this-ukrainian-ram-did-not-gather-his-crop-1976.jpg
Rococo,extracted/Rococo/pietro-longhi_a-patrician-family.jpg
Realism,extracted/Realism/nikolay-bogdanov-belsky_ma-dchen-in-russian-costume.jpg
Expressionism,extracted/Expressionism/anita-malfatti_o-caminho-da-vida.jpg
Expressionism,extracted/Expressionism/umberto-boccioni_a-futurist-evening-in-milan.jpg
Symbolism,extracted/Symbolism/konstantin-bogaevsky_genoese-fortress-1907.jpg
Symbolism,extracted/Symbolism/arnold-bâÐ³â¬â¢cklin_dragon-walking-between-rocks.jpg
Pop_Art,extracted/Pop_Art/patrick-procktor_sadie-and-prudence-from-invitation-to-a-voyage-portfolio-of-5-aquatints-1969.jpg
Symbolism,extracted/Symbolism/harry-clarke_the-year-s-at-the-spring-1920-21.jpg
Cubism,extracted/Cubism/pablo-picasso_head-of-a-man-1908-2.jpg
Romanticism,extracted/Romanticism/john-atkinson-grimshaw_an-extensive-meadow-landscape-with-geese-by-a-stream-1892.jpg
Fauvism,extracted/Fauvism/max-weber_summer.jpg
Post_Impressionism,extracted/Post_Impressionism/paul-cezanne_boy-in-a-red-vest-1890-1.jpg
Impressionism,extracted/Impressionism/joaquâÐ³â¬Ð½n-sorolla_valencia-beach-in-the-morning-light-1908.jpg
Expressionism,extracted/Expressionism/george-pemba_zulu-woman-unfinished-symphony-1941.jpg
Realism,extracted/Realism/edouard-manet_the-burial.jpg
Rococo,extracted/Rococo/thomas-gainsborough_mrs-sarah-siddons-the-actress-1785.jpg
Impressionism,extracted/Impressionism/edgar-degas_portrait-of-mary-cassatt.jpg
Romanticism,extracted/Romanticism/eugene-delacroix_the-summer-diana-surprised-by-actaeon-1863(1).jpg
High_Renaissance,extracted/High_Renaissance/pietro-perugino_fortitude-and-temperance-with-six-antique-heroes.jpg
Symbolism,extracted/Symbolism/odilon-redon_profile-1.jpg
Post_Impressionism,extracted/Post_Impressionism/abraham-manievich_snow-covered-street.jpg
Romanticism,extracted/Romanticism/gustave-dore_they-heard-and-from-his-presence-hid-themselves-amoung-the-thickest-trees.jpg
Symbolism,extracted/Symbolism/nicholas-roerich_border-of-tibet-1940.jpg
Post_Impressionism,extracted/Post_Impressionism/pyotr-konchalovsky_rome-circus-of-nero-1924.jpg
Color_Field_Painting,extracted/Color_Field_Painting/dan-christensen_amino-royale-2006.jpg
Baroque,extracted/Baroque/rembrandt_a-repose-in-outline-1645.jpg
Romanticism,extracted/Romanticism/taras-shevchenko_st-michael-s-church-in-pereiaslav-khmelnytskyi-1845.jpg
Ukiyo_e,extracted/Ukiyo_e/kitagawa-utamaro_middle-class-mother-and-daughter.jpg
Baroque,extracted/Baroque/bartolome-esteban-murillo_christ-at-the-pool-of-bethesda-1670.jpg
Pop_Art,extracted/Pop_Art/burhan-dogancay_switzerland-geneva-wall-1999.jpg
Symbolism,extracted/Symbolism/nicholas-roerich_ladakh-leh-1925.jpg
Realism,extracted/Realism/nikolai-ge_sophia-tolstaya.jpg
Expressionism,extracted/Expressionism/wassily-kandinsky_improvisation-6-african-1909.jpg
Realism,extracted/Realism/vladimir-makovsky_a-girl-with-geese-1875.jpg
Rococo,extracted/Rococo/louise-elisabeth-vigee-le-brun_portrait-of-madame-de-stael-as-corinne-1808.jpg
Realism,extracted/Realism/vasily-perov_return-of-the-peasants-from-a-funeral-in-the-winter.jpg
Impressionism,extracted/Impressionism/john-henry-twachtman_waterside-scene.jpg
Impressionism,extracted/Impressionism/micaela-eleutheriade_dupa-baie.jpg
Impressionism,extracted/Impressionism/frits-thaulow_channel-with-watermill.jpg
Expressionism,extracted/Expressionism/m.c.-escher_not_detected_204679.jpg
Impressionism,extracted/Impressionism/claude-monet_springtime-at-giverny.jpg
Symbolism,extracted/Symbolism/mikalojus-ciurlionis_forest-1906.jpg
Fauvism,extracted/Fauvism/mary-fedden_landscape-in-gozo-1960.jpg
Mannerism_Late_Renaissance,extracted/Mannerism_Late_Renaissance/cristovao-de-figueiredo_cristo-deposto-da-cruz-1530.jpg
Impressionism,extracted/Impressionism/pierre-auguste-renoir_jean-renoir-1901.jpg
Baroque,extracted/Baroque/rembrandt_a-man-playing-cards-1641.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/felix-vallotton_gaveau-1897.jpg
Impressionism,extracted/Impressionism/janos-tornyai_the-legacy-1920.jpg
Baroque,extracted/Baroque/frans-hals_portrait-of-a-woman-2.jpg
Abstract_Expressionism,extracted/Abstract_Expressionism/clyfford-still_1947-s-1947.jpg
Post_Impressionism,extracted/Post_Impressionism/vincent-van-gogh_the-night-cafe-1888.jpg
Impressionism,extracted/Impressionism/camille-pissarro_the-malaquais-quay-in-the-morning-sunny-weather-1903.jpg
Post_Impressionism,extracted/Post_Impressionism/henri-de-toulouse-lautrec_at-the-bar-picton-rue-scribe-1896.jpg
Northern_Renaissance,extracted/Northern_Renaissance/hieronymus-bosch_the-temptation-of-st-anthony-1516.jpg
Impressionism,extracted/Impressionism/ion-theodorescu-sion_ovid-in-exile-1915.jpg
Expressionism,extracted/Expressionism/lucian-freud_two-japanese-wrestlers-by-a-sink-1983.jpg
Post_Impressionism,extracted/Post_Impressionism/vincent-van-gogh_bridge-near-the-schenkweg(1).jpg
Impressionism,extracted/Impressionism/claude-monet_the-rock-needle-seen-through-the-porte-d-aval-1886.jpg
Northern_Renaissance,extracted/Northern_Renaissance/albrecht-durer_design-for-the-fugger-chapel-in-augsburg-resurrection-of-christ.jpg
Abstract_Expressionism,extracted/Abstract_Expressionism/sam-francis_untitled-sfp85-3-1985.jpg
Pop_Art,extracted/Pop_Art/patrick-procktor_seated-figures-1967.jpg
Cubism,extracted/Cubism/pyotr-konchalovsky_workbench-1917.jpg
Symbolism,extracted/Symbolism/james-tissot_abraham-s-counsel-to-sarai.jpg
Baroque,extracted/Baroque/johannes-vermeer_the-glass-of-wine.jpg
Expressionism,extracted/Expressionism/amedeo-modigliani_woman-with-white-coat-1917.jpg
Romanticism,extracted/Romanticism/pierre-paul-prudhon_monsieur-lavallee-1809.jpg
Impressionism,extracted/Impressionism/joaquâÐ³â¬Ð½n-sorolla_naranjos-alcira.jpg
Symbolism,extracted/Symbolism/konstantin-somov_female-portrait-and-sketches-of-hands.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/koloman-moser_study-of-portrait-of-venus-in-the-grotto.jpg
Romanticism,extracted/Romanticism/gustave-dore_don-quixote-96.jpg
Pointillism,extracted/Pointillism/theo-van-rysselberghe_the-man-at-the-tiller-1892.jpg
Post_Impressionism,extracted/Post_Impressionism/henri-de-toulouse-lautrec_woman-at-her-toil-1896.jpg
Rococo,extracted/Rococo/giovanni-battista-tiepolo_saint-thecla-liberating-the-city-of-este-from-the-plague-1759.jpg
High_Renaissance,extracted/High_Renaissance/raphael_the-parnassus-from-the-stanza-delle-segnatura-detail-1511-2.jpg
High_Renaissance,extracted/High_Renaissance/leonardo-da-vinci_caricature-1.jpg
Ukiyo_e,extracted/Ukiyo_e/utagawa-toyokuni-ii_the-kabuki-actor-segawa-kikunojo-v-as-okuni-gozen-1825.jpg
Impressionism,extracted/Impressionism/gustave-caillebotte_boulevard-haussmann-in-the-snow.jpg
Northern_Renaissance,extracted/Northern_Renaissance/albrecht-durer_studies-on-a-great-picture-of-mary-head-with-curly-hair-angel.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/aubrey-beardsley_by-edgar-allan-poe.jpg
Impressionism,extracted/Impressionism/childe-hassam_posilippo.jpg
Romanticism,extracted/Romanticism/gustave-dore_the-christian-martyrs.jpg
Realism,extracted/Realism/theodor-severin-kittelsen_johanna.jpg
Post_Impressionism,extracted/Post_Impressionism/maurice-utrillo_church-of-saint-john-the-baptiste.jpg
Impressionism,extracted/Impressionism/alfred-sisley_orchard-in-spring-1889.jpg
Expressionism,extracted/Expressionism/albert-bloch_entombent.jpg
Post_Impressionism,extracted/Post_Impressionism/meijer-de-haan_lilacs-in-a-glass-apple-and-lemon-1890.jpg
Baroque,extracted/Baroque/rembrandt_old-man.jpg
Post_Impressionism,extracted/Post_Impressionism/pierre-bonnard_the-garden.jpg
Realism,extracted/Realism/pyotr-konchalovsky_still-life-with-flowers-1955.jpg
Impressionism,extracted/Impressionism/gregoire-boonzaier_table-mountain-from-district-6-1972.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/alexandre-benois_pancake-day-in-st-petersburg-fragment-set-design(1).jpg
Realism,extracted/Realism/vincent-van-gogh_sien-with-child-on-her-lap-1882.jpg
Romanticism,extracted/Romanticism/gustave-dore_orlando-furioso-6.jpg
Post_Impressionism,extracted/Post_Impressionism/vincent-van-gogh_the-tarascon-diligence-1888.jpg
Symbolism,extracted/Symbolism/felicien-rops_the-satanic-removal.jpg
Impressionism,extracted/Impressionism/eugene-boudin_brest-the-harbor.jpg
Romanticism,extracted/Romanticism/karl-bodmer_encampment-of-the-piekann-indians-plate-43-from-volume-2-of-travels-in-the-interior-of-north-1844.jpg
Symbolism,extracted/Symbolism/salvador-dali_veni-domine-jesu-revelation-22-17-1967.jpg
Realism,extracted/Realism/vasily-perov_portrait-of-nikolai-lanin-1869.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/raphael-kirchner_street-flowers-1899-2.jpg
Realism,extracted/Realism/james-mcneill-whistler_the-kitchen-1.jpg
Romanticism,extracted/Romanticism/john-everett-millais_ferdinand-lured-by-ariel-1850.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/nicholas-roerich_room-of-sadko-1920.jpg
Baroque,extracted/Baroque/theodoor-van-thulden_discord-expels-art-and-science.jpg
Romanticism,extracted/Romanticism/george-stubbs_portrait-of-a-huntsman.jpg
Romanticism,extracted/Romanticism/henryk-siemiradzki_chopin-performing-in-the-guest-hall-of-anton-radziville-in-berlin-in-1829.jpg
Romanticism,extracted/Romanticism/francisco-goya_colossus.jpg
Post_Impressionism,extracted/Post_Impressionism/henri-de-toulouse-lautrec_woman-at-her-toilette-them-washing-herself-1896.jpg
Post_Impressionism,extracted/Post_Impressionism/paul-cezanne_young-girl-with-a-doll.jpg
Abstract_Expressionism,extracted/Abstract_Expressionism/william-baziotes_opalescent-1962.jpg
Post_Impressionism,extracted/Post_Impressionism/henri-de-toulouse-lautrec_the-sofa-1896.jpg
Mannerism_Late_Renaissance,extracted/Mannerism_Late_Renaissance/jacopo-pontormo_st-quintinus.jpg
Northern_Renaissance,extracted/Northern_Renaissance/pieter-bruegel-the-elder_netherlandish-proverbs-1559.jpg
Impressionism,extracted/Impressionism/alfred-sisley_eglise-de-moret.jpg
Realism,extracted/Realism/vasily-perov_joyful-father-1874.jpg
Early_Renaissance,extracted/Early_Renaissance/andrea-del-verrocchio_lorenzo-de-medici-1480.jpg
Fauvism,extracted/Fauvism/sonia-delaunay_portrait-of-philomene.jpg
Romanticism,extracted/Romanticism/konstantin-makovsky_portrait-of-the-girl-in-a-russian-dress.jpg
Baroque,extracted/Baroque/claude-lorrain_harbour-scene.jpg
Northern_Renaissance,extracted/Northern_Renaissance/hans-holbein-the-younger_portrait-of-charles-de-solier.jpg
Expressionism,extracted/Expressionism/ernst-ludwig-kirchner_tram-and-rail.jpg
Post_Impressionism,extracted/Post_Impressionism/alfred-sisley_goose-girl.jpg
Impressionism,extracted/Impressionism/georges-seurat_female-from-back-black-woman-1881.jpg
Romanticism,extracted/Romanticism/dante-gabriel-rossetti_sancta-lilias-1874.jpg
Baroque,extracted/Baroque/bernardo-strozzi_a-personification-of-fame.jpg
Realism,extracted/Realism/ilya-repin_portrait-of-v-k-pleve-1902.jpg
Post_Impressionism,extracted/Post_Impressionism/victor-borisov-musatov_a-path-in-a-garden.jpg
Abstract_Expressionism,extracted/Abstract_Expressionism/sam-francis_blue-and-red-1953.jpg
Minimalism,extracted/Minimalism/park-seo-bo_hereditarius-no-1-68-a-1968.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/leon-bakst_cleopatre-syrian-dance-1909.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/jacek-malczewski_angel-and-the-little-shepherd-boy-1.jpg
Naive_Art_Primitivism,extracted/Naive_Art_Primitivism/fernand-leger_the-bunch-of-turnips-1951.jpg
Impressionism,extracted/Impressionism/william-merritt-chase_a-summer-afternon-in-holland-aka-sunlight-and-shadow.jpg
Impressionism,extracted/Impressionism/edgar-degas_madame-alexis-rouart-and-her-children.jpg
Impressionism,extracted/Impressionism/robert-julian-onderdonk_panoramic-landscape.jpg
Color_Field_Painting,extracted/Color_Field_Painting/morris-louis_approach-1962.jpg
Realism,extracted/Realism/konstantin-somov_portrait-of-a-popov.jpg
Symbolism,extracted/Symbolism/konstantin-somov_portrait-of-m-braykevich.jpg
Realism,extracted/Realism/ilya-repin_send-off-of-recruit-1879.jpg
Romanticism,extracted/Romanticism/gustave-dore_don-quixote-115.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/nicholas-roerich_oze-s-room-1912-1.jpg
Romanticism,extracted/Romanticism/fyodor-solntsev_on-the-iconographic-image-of-the-saviour-the-nereditskaya-church.jpg
Early_Renaissance,extracted/Early_Renaissance/benozzo-gozzoli_angels-worshipping-detail-1461.jpg
Romanticism,extracted/Romanticism/constantin-daniel-rosenthal_maria-rosetti.jpg
Mannerism_Late_Renaissance,extracted/Mannerism_Late_Renaissance/jacopo-pontormo_self-portrait-1522.jpg
Color_Field_Painting,extracted/Color_Field_Painting/alma-woodsey-thomas_a-glimpse-of-mars-1969.jpg
Fauvism,extracted/Fauvism/viorel-marginean_bulls.jpg
Baroque,extracted/Baroque/paul-bril_landscape-with-roman-ruins-1580.jpg
Pointillism,extracted/Pointillism/kazimir-malevich_portrait-of-a-member-of-the-artist-s-family.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/koloman-moser_landscape-with-tree-1896.jpg
Post_Impressionism,extracted/Post_Impressionism/gustave-loiseau_small-farm-at-vaudreuil.jpg
Post_Impressionism,extracted/Post_Impressionism/abraham-manievich_autumn.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/gustav-klimt_kneeling-male-nude-with-sprawled-out-arms-male-torso.jpg
Romanticism,extracted/Romanticism/gustave-dore_heaven-rung-with-jubilee-and-loud-hosannas-filled-the-eternal-regions.jpg
Baroque,extracted/Baroque/aleksey-antropov_apostol-st-peter.jpg
Symbolism,extracted/Symbolism/odilon-redon_the-martyrdom-of-saint-sebastian-1910.jpg
Expressionism,extracted/Expressionism/abidin-dino_drawing-pain-self-portrait-1967.jpg
Cubism,extracted/Cubism/roger-de-la-fresnaye_still-life-with-coffee-pot-and-melon.jpg
Impressionism,extracted/Impressionism/john-henry-twachtman_the-winding-brook-1890.jpg
Expressionism,extracted/Expressionism/zinaida-serebriakova_the-market-in-pont-l-abbe-1934.jpg
Impressionism,extracted/Impressionism/cornelis-vreedenburgh_fisher-on-the-ice.jpg
Expressionism,extracted/Expressionism/george-segal_helen-in-wicker-rocker-1978.jpg
Realism,extracted/Realism/william-adolphe-bouguereau_self-portrait-presented-to-m-sage-1886.jpg
Expressionism,extracted/Expressionism/saul-steinberg_wyoming-1985.jpg
Post_Impressionism,extracted/Post_Impressionism/martiros-saryan_landscape.jpg
Abstract_Expressionism,extracted/Abstract_Expressionism/henri-matisse_cut-outs-3.jpg
Minimalism,extracted/Minimalism/ruth-vollmer_pentagon-1974.jpg
Expressionism,extracted/Expressionism/amedeo-modigliani_the-little-peasant-1918.jpg
Realism,extracted/Realism/vincent-van-gogh_peasant-woman-stooping-with-spade-possibly-digging-up-carrots.jpg
Abstract_Expressionism,extracted/Abstract_Expressionism/willem-de-kooning_brooding-woman.jpg
Post_Impressionism,extracted/Post_Impressionism/vincent-van-gogh_zouave-sitting-whole-figure-1888.jpg
Romanticism,extracted/Romanticism/william-turner_rye-sussex.jpg
Expressionism,extracted/Expressionism/chaim-soutine_ceret-landscape-1.jpg
Expressionism,extracted/Expressionism/marc-chagall_mother-by-the-oven-1914.jpg
Ukiyo_e,extracted/Ukiyo_e/utagawa-kuniyoshi_tamomori-tied-to-a-huge-anchor-ready-to-cast-himself-into-the-sea.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/raphael-kirchner_happy-new-year-1899-1.jpg
Impressionism,extracted/Impressionism/konstantin-korovin_portrait-of-s-mamontov-in-a-theatre-costume.jpg
Realism,extracted/Realism/george-catlin_buffalo-bull-s-back-fat-stu-mick-o-s-cks-head-chief-of-the-blood-tribe-blackfoot-1832.jpg
High_Renaissance,extracted/High_Renaissance/leonardo-da-vinci_study-for-the-last-supper-2.jpg
Abstract_Expressionism,extracted/Abstract_Expressionism/lee-krasner_seated-nude-1940.jpg
Post_Impressionism,extracted/Post_Impressionism/alexandre-benois_versailles-water-parterre(1).jpg
Realism,extracted/Realism/jean-francois-millet_the-comtesse-of-valmont.jpg
Minimalism,extracted/Minimalism/jean-degottex_unknown-title-1.jpg
High_Renaissance,extracted/High_Renaissance/michelangelo_study-for-the-porta-pia-a-gate-in-the-aurelian-walls-of-rome-1561.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/nicholas-roerich_tristan-s-castle-in-bretagne-1912.jpg
Expressionism,extracted/Expressionism/ernst-ludwig-kirchner_life-on-the-alpine-pasture-1.jpg
Post_Impressionism,extracted/Post_Impressionism/henri-martin_self-portrait-1.jpg
High_Renaissance,extracted/High_Renaissance/michelangelo_the-ancestors-of-christ-azor-sadoch-1512.jpg
Expressionism,extracted/Expressionism/tia-peltz_acroba-i-la-circ-1982.jpg
Romanticism,extracted/Romanticism/vasily-tropinin_portrait-of-a-i-tropinina-the-artist-s-wife-1809.jpg
Impressionism,extracted/Impressionism/berthe-morisot_young-woman-and-child-on-an-isle.jpg
Cubism,extracted/Cubism/juan-gris_the-miller-1918.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/sergey-solomko_two-sketches-of-costumes.jpg
Expressionism,extracted/Expressionism/charles-demuth_the-shine-1916.jpg
Expressionism,extracted/Expressionism/jean-paul-lemieux_le-cheval-blanc-1984.jpg
Naive_Art_Primitivism,extracted/Naive_Art_Primitivism/fred-yates_brighton-pier.jpg
Impressionism,extracted/Impressionism/theo-van-rysselberghe_view-of-meknes-morocco.jpg
Impressionism,extracted/Impressionism/arkhip-kuindzhi_daryal-pass-moonlight-night.jpg
Romanticism,extracted/Romanticism/orest-kiprensky_portrait-of-andrey-yakovlevich-italinsky.jpg
Cubism,extracted/Cubism/vladimir-tatlin_model-1913.jpg
Impressionism,extracted/Impressionism/mary-cassatt_child-with-red-hat.jpg
Impressionism,extracted/Impressionism/childe-hassam_street-scene-montmartre.jpg
Baroque,extracted/Baroque/francesco-guardi_venice-a-view-of-the-church-of-san-giorgio-maggiore-seen-from-the-giudecca.jpg
High_Renaissance,extracted/High_Renaissance/raphael_the-madonna-of-the-chair-1515.jpg
Naive_Art_Primitivism,extracted/Naive_Art_Primitivism/yiannis-tsaroychis_spring-1967.jpg
Romanticism,extracted/Romanticism/sir-lawrence-alma-tadema_a-foregone-conclusion-1885.jpg
Pop_Art,extracted/Pop_Art/tsuruko-yamazaki_work-1964.jpg
Impressionism,extracted/Impressionism/maxime-maufra_cottages-in-the-snow-1891-1.jpg
Post_Impressionism,extracted/Post_Impressionism/henri-matisse_moorish-screen-1921.jpg
Expressionism,extracted/Expressionism/georges-braque_the-studio-1939.jpg
Realism,extracted/Realism/martiros-saryan_lake-in-the-mountains-1962.jpg
Expressionism,extracted/Expressionism/johannes-itten_waldrandblumen-1919.jpg
Northern_Renaissance,extracted/Northern_Renaissance/albrecht-durer_lamentation-for-christ-1503.jpg
Realism,extracted/Realism/ivan-shishkin_sandy-road-1898.jpg
Rococo,extracted/Rococo/maurice-quentin-de-la-tour_study-for-portrait-of-unknown-woman-1.jpg
Realism,extracted/Realism/pyotr-konchalovsky_children-in-the-park-1940.jpg
Impressionism,extracted/Impressionism/pierre-auguste-renoir_view-of-cannet.jpg
Realism,extracted/Realism/gustave-courbet_still-life-with-apples-and-pomegranates-1871.jpg
Rococo,extracted/Rococo/vladimir-borovikovsky_the-nativity-of-christ.jpg
Pop_Art,extracted/Pop_Art/andy-warhol_untitled-superman-collage-15-1960.jpg
Mannerism_Late_Renaissance,extracted/Mannerism_Late_Renaissance/maerten-van-heemskerck_temple-of-artemis-1572.jpg
Symbolism,extracted/Symbolism/nicholas-roerich_flaming-tops-against-the-evening-sky.jpg
Symbolism,extracted/Symbolism/konstantin-bogaevsky_classical-landscape-1910.jpg
Realism,extracted/Realism/giovanni-boldini_portrait-of-madame-josephina-alvear-de-errazuriz-1892.jpg
Impressionism,extracted/Impressionism/pierre-auguste-renoir_woman-and-child-1.jpg
Impressionism,extracted/Impressionism/ferdinand-hodler_the-netmender.jpg
Expressionism,extracted/Expressionism/istvan-farkas_french-poet-and-his-mother-1932.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/aubrey-beardsley_design-for-the-frontispiece-to-plays-by-john-davidson.jpg
Realism,extracted/Realism/vincent-van-gogh_bent-figure-of-a-woman-sien-1882(1).jpg
Expressionism,extracted/Expressionism/jose-gutierrez-solana_village-cupletista.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/nicholas-roerich_man-with-a-horn-1900.jpg
Post_Impressionism,extracted/Post_Impressionism/henri-de-toulouse-lautrec_the-divan-1893.jpg
Art_Nouveau_Modern,extracted/Art_Nouveau_Modern/ivan-bilibin_illustration-for-the-poem-the-tale-of-the-golden-cockerel-by-alexander-pushkin-1906-2(1).jpg
Analytical_Cubism,extracted/Analytical_Cubism/georges-braque_violin-and-candlestick-1910.jpg
Cubism,extracted/Cubism/pablo-picasso_musicians-with-masks-1921-1.jpg
Northern_Renaissance,extracted/Northern_Renaissance/robert-campin_holy-virgin-in-glory-1430.jpg
Impressionism,extracted/Impressionism/claude-monet_zaandam-the-dike.jpg
High_Renaissance,extracted/High_Renaissance/michelangelo_the-ancestors-of-christ-david-solomon-1511.jpg
Romanticism,extracted/Romanticism/fyodor-bronnikov_mosaicists-before-the-court-three-in-venice-in-the-second-half-of-the-xvi-century.jpg
Symbolism,extracted/Symbolism/nicholas-roerich_himalayas-45.jpg
Expressionism,extracted/Expressionism/george-bouzianis_portrait-5.jpg
Impressionism,extracted/Impressionism/antoine-blanchard_boulevard-de-la-madeleine-1.jpg
Symbolism,extracted/Symbolism/maurice-denis_procession-de-fete-dieu.jpg
Realism,extracted/Realism/boris-kustodiev_self-portrait-1914.jpg
Symbolism,extracted/Symbolism/franz-stuck_fighting-amazons-1897.jpg
Symbolism,extracted/Symbolism/henri-fantin-latour_little-east-1904.jpg
